9.1059,-3.3346,0
9.1838,-4.3339,0
-2.3373,7.1348,0
-2.0233,8.0031,0
-5.2929,1.392,0
9.8285,-2.475,0
-5.4682,2.6516,0
3.2449,-1.9547,0
9.1476,3.3231,0
-5.2782,3.5633,0
-2.6461,-3.0326,0
-4.4319,5.2255,0
3.4115,-1.5001,0
2.0485,-3.4346,0
9.1429,-4.6915,0
8.9077,-5.6734,0
1.9562,9.0443,0
3.484,0.50836,0
-2.1931,-3.3257,0
-6.2335,2.267,0
9.5713,1.5664,0
1.1409,2.3111,0
2.939,2.1301,0
0.76698,-3.6356,0
5.7244,8.3606,0
7.9611,4.2535,0
6.2004,7.4968,0
-3.2796,6.7161,0
1.0225,8.265,0
-5.674,-1.314,0
9.5177,4.7302,0
0.13784,-3.8693,0
7.8793,6.7512,0
0.32409,-3.8238,0
-5.0999,2.0866,0
4.5659,7.935,0
9.2277,2.7484,0
3.8523,-1.0744,0
8.774,-3.9946,0
8.9317,3.5652,0
-1.5302,7.2663,0
-4.4313,6.2435,0
-4.0756,5.7764,0
-5.4755,0.081092,0
-1.2554,7.5451,0
-0.87752,8.2624,0
9.4284,0.83074,0
10.435,2.5926,0
5.4902,7.7956,0
-4.8931,3.2627,0
9.8673,1.8914,0
-0.11808,8.2419,0
-6.2787,1.7727,0
8.6311,-4.0437,0
10.34,-2.51,0
0.5692,9.3224,0
4.9957,7.7487,0
2.0999,8.8628,0
-0.79319,-3.7607,0
-5.0657,-0.41054,0
-2.5465,6.9346,0
-1.9157,-3.2493,0
9.909,0.18953,0
-0.95935,-4.7483,0
-2.4991,-4.1673,0
0.88725,-3.2975,0
-2.0531,-3.274,0
-4.738,5.4874,0
-5.79,-0.33319,0
9.2321,-4.6156,0
-4.9734,5.3196,0
-0.2534,-4.4274,0
9.5137,-3.4531,0
7.5392,-6.9225,0
-4.4727,5.7884,0
3.9378,-2.893,0
-3.5849,-1.9752,0
-4.932,4.1205,0
3.6805,9.2017,0
-4.597,-2.5455,0
3.8216,7.8025,0
8.3654,5.5223,0
-2.1489,-3.284,0
2.627,-2.1698,0
-4.8813,-0.82536,0
-5.7194,0.47727,0
-5.0341,6.0035,0
-1.6675,7.4068,0
4.549,-1.2432,0
-4.6557,-3.0643,0
9.6079,1.3797,0
2.046,2.5989,0
9.2466,-3.9609,0
7.8637,5.5789,0
-1.5137,7.7645,0
1.7919,8.0067,0
-3.5892,-2.6089,0
-3.6192,7.2017,0
8.4447,-6.0692,0
0.05808,8.6569,0
0.13696,9.0328,0
-2.9689,-3.0773,0
-2.4008,8.1567,0
3.8158,8.0884,0
6.5578,6.8137,0
-5.8426,4.2004,0
-5.5286,2.3653,0
8.1595,-6.3349,0
3.3949,1.9026,0
9.3953,-2.0477,0
8.9967,-3.8781,0
10.354,1.526,0
4.3091,-1.7335,0
-3.9398,-2.6135,0
-6.1597,1.4819,0
7.3722,7.2599,0
2.0291,-3.0781,0
8.0173,4.8257,0
3.8429,-2.8317,0
5.0815,7.6565,0
-2.5401,7.4793,0
9.9439,3.5353,0
8.2891,6.3358,0
9.8164,-3.4665,0
10.291,-2.0915,0
-5.2555,1.5821,0
8.0103,6.3568,0
-1.3142,-3.4278,0
3.0868,2.8835,0
9.0465,4.5137,0
-1.7536,8.2545,0
-3.1416,7.5231,0
10.183,-3.9044,0
3.5514,8.3188,0
4.3316,8.51,0
10.557,-0.98811,0
9.4478,1.4293,0
1.5984,9.3116,0
-0.10755,-3.5699,0
-3.1201,-2.641,0
10.582,-2.5235,0
3.1288,2.4285,0
-1.7012,8.2324,0
-0.029278,-3.3334,0
7.4177,-6.1075,0
7.4417,5.2634,0
-1.1303,8.1526,0
-2.1857,6.5062,0
4.1978,0.50753,0
6.4183,7.0197,0
3.7485,2.3059,0
3.4517,0.37646,0
-1.1551,8.2903,0
3.9607,-1.2041,0
9.8873,0.88166,0
10.371,1.7431,0
8.7367,6.0598,0
1.7338,-3.1426,0
6.4261,7.2505,0
-1.126,8.1979,0
8.5816,-6.5202,0
6.3143,8.1089,0
10.537,2.4436,0
-4.139,7.1958,0
-4.4422,5.8441,0
9.9881,0.80401,0
4.2589,-1.3536,0
2.5776,-2.6214,0
0.77798,-4.1043,0
-5.4422,3.4466,0
9.7671,0.95767,0
9.3992,2.1173,0
4.3444,1.1684,0
-5.5313,3.9654,0
-0.49573,8.6479,0
-4.6078,5.3392,0
5.5427,6.9227,0
4.8689,7.9813,0
-4.94,-1.4511,0
-4.7868,6.0514,0
2.108,2.2444,0
7.2927,-5.969,0
0.3763,-3.4858,0
3.0965,-2.2518,0
-5.4465,2.9621,0
-1.6256,-3.709,0
-2.2041,8.1698,0
-6.186,1.4289,0
8.2314,-5.165,0
9.9269,-4.172,0
3.4562,1.0052,0
8.9559,5.0229,0
-3.5501,-1.5427,0
-4.624,5.6873,0
1.0009,7.8765,0
9.4166,-4.638,0
-4.7618,5.0423,0
8.1567,-6.6188,0
-5.7153,-1.2375,0
8.3211,6.5996,0
5.8784,6.9718,0
-0.076982,8.1476,0
8.0124,5.997,0
6.3364,7.0428,0
0.48585,-3.9845,0
2.5074,-2.9462,0
7.0598,-7.2625,0
-0.22551,-4.1659,0
3.1812,2.1562,0
1.2711,8.8946,0
9.9709,-1.433,0
6.6282,7.4878,0
-1.2557,-4.2006,0
-5.801,3.2851,0
-2.8498,6.2662,0
8.2621,-7.1317,0
0.70398,-4.4446,0
9.6546,-1.332,0
4.81,7.5162,0
-6.1901,2.8633,0
-0.73697,-4.7811,0
-4.1335,5.6455,0
-2.0603,6.8594,0
3.0221,-3.2782,0
2.2084,8.7935,0
-2.2616,-2.9978,0
-5.9037,4.2892,0
1.9216,8.7396,0
-4.2041,-2.0322,0
-5.4153,-1.1055,0
3.6447,8.3223,0
-4.5692,-2.5278,0
9.906,0.59663,0
7.6603,-6.5232,0
8.1678,4.3721,0
-5.9797,2.074,0
3.1136,7.9751,0
3.7463,-2.2596,0
9.8218,-2.7771,0
9.5905,-2.1609,0
9.7095,1.1952,0
-4.5822,-1.9731,0
3.6564,9.1405,0
2.561,3.1219,0
-4.3674,4.9958,0
-5.6128,-0.46975,0
0.4932,-3.3068,0
0.23118,-3.9164,0
-3.7894,5.364,0
3.3114,-1.2816,0
2.878,9.0038,0
-3.0116,7.1909,0
6.85,5.8608,0
7.9044,6.1012,0
4.9951,7.807,0
3.7029,2.7888,0
3.8793,0.25482,0
-5.2487,0.53274,0
-0.65179,8.7693,0
5.6677,7.32,0
-5.4185,4.704,0
10.543,1.0016,0
8.7949,4.9718,0
8.1307,-5.8773,0
0.16797,8.7369,0
-5.8015,0.41256,0
3.5544,-1.553,0
4.3465,8.732,0
9.8341,2.6778,0
-4.7524,5.3139,0
3.572,-1.4285,0
-4.2266,-1.8131,0
1.2952,-3.4176,0
-4.8325,-1.7179,0
-3.9087,6.3546,0
0.048674,9.0594,0
-3.4974,7.1285,0
9.9943,-1.4875,0
-1.3169,7.671,0
8.2952,-5.1032,0
4.7895,8.0686,0
8.3825,-5.5894,0
-2.9017,-3.8157,0
7.4276,6.5429,0
-4.1896,-0.74814,0
6.5069,6.3516,0
7.0708,6.8811,0
4.417,-0.50733,0
-3.332,-2.418,0
-1.9937,-3.5866,0
6.7741,6.7695,0
9.6361,-0.17387,0
-5.335,0.95609,0
9.661,3.0645,0
6.2791,7.1231,0
0.26973,1.7244,0
3.9057,7.823,0
-5.7987,3.1629,0
9.074,-4.4341,0
0.55849,1.7608,0
-2.601,7.3706,0
-4.4552,5.5969,0
-2.9475,6.8513,0
9.0154,3.8319,0
-4.7838,-0.21745,0
9.8434,3.2224,0
-2.5697,6.5684,0
2.4017,2.017,0
0.67077,-4.5798,0
8.7154,5.4437,0
-3.322,6.4777,0
1.4979,-3.3501,0
-5.8603,1.8723,0
3.7446,9.055,0
-0.81824,-3.3143,0
8.6884,4.6861,0
-3.705,-3.4177,0
9.1863,-4.3778,0
-4.9639,-2.1099,0
10.08,3.6263,0
-0.26714,-3.6627,0
-4.1534,-1.9469,0
3.3631,-1.0323,0
2.7625,8.6827,0
7.4655,6.2318,0
0.76106,9.2477,0
-4.5305,5.6152,0
5.0436,7.698,0
5.9258,8.3774,0
6.4488,7.0953,0
4.3629,7.8993,0
9.3727,-4.4949,0
-1.3315,-3.824,0
8.2703,5.9115,0
-2.7183,-3.0032,0
2.9022,-2.8962,0
3.5069,8.0397,0
-3.1765,6.5619,0
-3.6088,7.2972,0
6.6364,7.2151,0
9.971,2.6993,0
-5.0821,1.7379,0
6.1757,7.0535,0
-4.4986,4.9165,0
10.903,0.33983,0
10.129,0.13816,0
-4.4455,-2.7762,0
4.5185,8.1419,0
9.5805,1.5403,0
9.3863,-2.6547,0
2.0886,-3.3868,0
9.518,-4.1494,0
4.4952,7.6264,0
3.4267,-1.8584,0
-4.6602,-2.0426,0
0.088169,9.2331,0
8.6538,-6.1938,0
8.7703,-5.6815,0
0.81702,-4.3478,0
8.7262,-5.5394,0
8.0313,-6.0055,0
-2.4096,7.5601,0
9.2411,2.6207,0
1.5941,-3.7055,0
-5.3006,4.6304,0
9.1169,-4.1314,0
9.3515,2.1042,0
8.2604,-5.8516,0
5.4137,7.1114,0
2.5521,2.6481,0
10.372,-0.23931,0
9.8276,-3.8274,0
7.5039,6.7771,0
8.8644,4.5059,0
8.9117,3.7388,0
-5.4075,4.1162,0
5.9258,7.9753,0
0.11234,-4.4142,0
7.1922,6.5983,0
2.7806,2.5604,0
-4.9887,-1.3018,0
2.8513,1.5596,0
4.4222,-1.1723,0
10.071,0.49015,0
8.1412,5.9314,0
-5.0034,-0.16854,0
8.1094,-5.0913,0
3.2957,2.547,0
-3.7313,5.6971,0
-5.1687,3.2797,0
9.5236,4.0402,0
9.5033,2.287,0
0.0091535,-3.3247,0
-2.4667,7.2257,0
-4.0042,6.7657,0
6.0767,8.0085,0
8.4848,5.4511,0
9.0685,3.9439,0
-4.7446,-1.9814,0
7.0454,6.9894,0
6.4891,7.984,0
1.5466,-4.512,0
3.1768,-2.1978,0
-1.925,8.3867,0
9.1311,-5.8307,0
-5.683,1.2059,0
3.1906,8.7304,0
-3.0437,-3.2909,0
9.1848,4.4937,0
-3.4083,-2.2737,0
-1.806,7.8706,0
7.3547,6.0929,0
9.4787,-1.8573,0
8.3466,-5.4845,0
0.53181,9.1188,0
2.2455,-3.7298,0
0.96165,-3.4925,0
-3.7475,-2.4396,0
9.8884,0.59457,0
-4.0887,-3.3109,0
9.7316,1.1951,0
-3.7742,-3.0212,0
10.01,-4.9264,0
-4.9571,2.4169,0
-0.45242,-3.4372,0
-3.2303,-2.8942,0
3.6061,8.7371,0
-2.9699,6.6876,0
-6.0758,2.0767,0
9.4581,0.026186,0
2.3085,8.5406,0
1.1007,9.1263,0
9.7453,-4.2241,0
-4.6933,-1.6911,0
9.1794,3.8443,0
8.8742,3.779,0
-5.3986,3.818,0
2.1019,9.3979,0
4.4284,-0.87487,0
3.9161,0.59945,0
0.23488,8.7416,0
9.9123,2.684,0
8.6605,-3.8107,0
2.586,-2.3994,0
1.5309,8.8823,0
-3.5305,7.6357,0
0.83788,2.4011,0
-6.0356,1.3392,0
1.2146,-3.1858,0
9.8119,2.2478,0
-5.0174,0.46759,0
-0.61217,8.7404,0
0.032732,-3.9825,0
3.4595,8.699,0
-4.3616,-1.7831,0
6.4992,7.1069,0
7.8534,6.3783,0
8.901,5.0033,0
-4.349,6.3117,0
4.2346,-0.60963,0
-2.0875,-2.8664,0
10.332,-2.8489,0
0.81373,-3.5133,0
10.112,0.04371,0
0.35864,7.8249,0
7.7798,-6.8254,0
4.3543,-0.40543,0
-3.6846,6.8573,0
3.8172,-1.7394,0
8.354,-5.4562,0
0.7868,2.2968,0
9.0455,2.7078,0
9.4749,1.7403,0
10.868,-1.4113,0
3.6474,-1.5892,0
-4.9368,4.6073,0
-3.223,-2.4541,0
9.5124,1.2204,0
-4.7323,6.3017,0
9.4319,-3.7229,0
0.52679,-4.4687,0
-4.2248,-2.9112,0
1.4902,-3.8692,0
1.7729,-3.7229,0
9.9897,-1.2727,0
2.1181,7.9959,0
0.25482,8.2743,0
1.7624,-3.898,0
9.6034,-0.13557,0
4.5501,8.1382,0
-6.3434,2.2441,0
-0.87296,8.3301,0
-4.603,4.8332,0
3.6375,-0.94948,0
-3.1752,-2.4473,0
2.9685,-2.3356,0
-0.89408,-4.7385,0
-3.1044,-3.2147,0
-4.4598,4.8519,0
3.2625,1.4447,0
10.298,-3.5041,0
9.6876,-4.8681,0
-1.4906,7.8524,0
-2.0722,7.8071,0
-5.9174,1.095,0
10.2,-3.6716,0
-5.9165,2.8249,0
4.0132,-2.4678,0
9.8921,2.2323,0
-5.1134,3.7695,0
-3.6667,-3.1846,0
-5.6073,4.5836,0
3.389,-1.116,0
3.0236,-2.879,0
9.662,-4.3123,0
8.9967,-6.136,0
2.4184,8.239,0
3.5198,0.57697,0
-2.7509,-2.6265,0
-5.1407,2.4099,0
10.019,0.78514,0
2.4105,2.3196,0
2.8243,0.96205,0
0.31696,-3.6328,0
5.6309,7.6896,0
7.9739,4.5055,0
5.8921,7.6023,0
-3.5377,5.9751,0
0.70975,8.9703,0
-4.5241,-1.1071,0
9.5151,5.0763,0
-0.080226,-4.7804,0
6.8795,7.1089,0
-0.28601,-3.8746,0
-5.1499,2.8234,0
3.9607,8.3876,0
9.1259,3.1614,0
3.6593,-1.2941,0
9.36,-3.7508,0
10.344,2.3025,0
-1.8733,7.2855,0
-4.4155,5.4168,0
-4.0818,6.9592,0
-4.6994,-1.0717,0
-0.58853,8.2088,0
-0.8909,8.3358,0
9.7736,1.2584,0
9.3046,2.6794,0
5.909,7.1238,0
-5.2972,3.7536,0
10.768,1.3693,0
-0.69558,8.7537,0
-5.4831,1.4172,0
8.7931,-4.6741,0
10.587,-1.5197,0
0.35944,9.2976,0
4.3118,8.1317,0
2.5128,7.9902,0
-1.036,-4.5543,0
-4.8603,-0.47903,0
-3.2955,7.5873,0
-2.9378,-3.143,0
9.678,-0.50924,0
-0.57394,-3.3569,0
-2.3399,-3.5129,0
-0.0040302,-3.3289,0
-3.059,-4.1407,0
-4.1742,5.4511,0
-4.6951,0.22411,0
9.5209,-3.4274,0
-5.0091,6.0908,0
-0.95544,-4.3708,0
10.218,-3.7229,0
7.9528,-5.879,0
-4.2122,6.4437,0
3.7645,-2.6692,0
-4.0515,-2.9598,0
-4.8362,4.4606,0
3.3798,9.051,0
-3.4458,-1.9108,0
3.1963,8.5874,0
8.2361,5.8665,0
-1.5294,-3.9589,0
2.4646,-2.3132,0
-4.8966,-0.44833,0
-5.5485,0.11032,0
-4.7715,5.3324,0
-1.5906,8.0231,0
4.3447,-1.2802,0
-3.2701,-2.1205,0
9.524,2.4419,0
3.1371,2.8814,0
8.8777,-3.9227,0
9.3323,4.653,0
-1.6561,7.9253,0
2.1333,8.0984,0
-2.6359,-3.8078,0
-3.3328,6.2875,0
8.9741,-6.2795,0
0.44034,8.7189,0
-1.2463,7.6657,0
-2.5805,-2.9173,0
-1.4815,7.9826,0
4.0133,8.8272,0
6.759,6.8468,0
-4.7884,4.3417,0
-6.2279,3.2968,0
8.4368,-6.6506,0
3.5938,1.57,0
10.099,-1.5539,0
9.1512,-4.285,0
9.9352,1.8073,0
3.7282,-0.98732,0
-3.2491,-2.6097,0
-5.0412,0.76348,0
7.5771,6.2708,0
2.5404,-2.7072,0
8.1816,4.8286,0
4.1259,-2.3659,0
5.7852,8.163,0
-2.2651,7.7776,0
9.5365,3.0491,0
8.4415,5.7392,0
9.8651,-2.8491,0
10.332,-3.2488,0
-4.8231,1.0297,0
8.2819,5.5087,0
-0.94359,-3.5131,0
3.4938,1.9778,0
8.3849,4.96,0
-2.2712,7.5311,0
-2.7775,7.5302,0
9.8826,-2.5367,0
3.8415,7.7207,0
4.7716,7.6215,0
10.256,-1.739,0
9.9386,1.8931,0
2.2205,8.8038,0
0.13676,-4.6432,0
-3.8229,-2.7203,0
10.448,-2.1555,0
2.1441,1.6441,0
-2.085,7.0275,0
0.27898,-4.5296,0
7.862,-5.9269,0
8.3016,5.0918,0
-2.0734,7.5286,0
-3.182,6.7636,0
3.4696,0.054678,0
6.5128,7.3068,0
3.1547,1.9526,0
4.6067,0.26064,0
-0.6247,8.5393,0
3.6056,-1.5648,0
9.6629,0.74567,0
10.843,1.2781,0
8.2242,4.7542,0
2.1258,-4.2171,0
6.239,6.6968,0
-0.91329,8.9622,0
8.7949,-5.4347,0
6.0357,7.1181,0
9.934,1.8204,0
-3.0474,6.8102,0
-3.6442,5.442,0
10.078,1.0375,0
3.7329,-0.73971,0
2.5756,-3.3293,0
0.94692,-4.3791,0
-4.9406,4.2687,0
10.024,0.95576,0
10.372,2.066,0
4.6177,0.45491,0
-5.0256,4.9454,0
-0.26798,8.0212,0
-4.9688,5.1425,0
5.3062,8.1706,0
4.1789,7.7719,0
-5.5272,-1.4889,0
-4.3194,6.3679,0
0.94907,1.9222,0
8.5143,-6.8642,0
0.89931,-3.8383,0
2.7425,-2.5319,0
-6.1972,3.1691,0
-1.4502,-3.5536,0
-2.1296,7.6708,0
-6.1524,1.4907,0
8.076,-4.8332,0
9.8408,-4.311,0
3.55,1.2219,0
9.2213,4.1209,0
-4.3417,-2.0956,0
-4.6179,5.8628,0
0.032564,9.2298,0
8.3539,-4.9028,0
-5.2741,4.8009,0
8.0645,-6.2967,0
-5.5183,-0.037155,0
8.1825,6.1423,0
6.883,7.9458,0
0.96917,8.0742,0
7.549,5.6497,0
5.9355,6.9252,0
-0.32828,-4.2097,0
2.7186,-3.1579,0
7.7936,-7.389,0
0.23999,-3.7223,0
2.8631,1.521,0
1.5858,8.5114,0
10.669,-2.4166,0
5.9558,6.864,0
-0.27134,-4.6424,0
-5.4081,2.928,0
-3.3589,6.4888,0
8.5439,-6.9895,0
1.1056,-4.57,0
9.7278,-1.1525,0
5.6215,7.8561,0
-5.2659,3.7171,0
-0.87972,-4.7352,0
-3.9124,6.1928,0
-1.6455,6.9128,0
3.6967,-2.2474,0
2.2358,9.0475,0
-2.8609,-2.91,0
-6.058,3.0339,0
2.6313,8.6404,0
-4.1858,-2.9201,0
-5.0171,-1.6755,0
4.7185,8.4119,0
-4.0414,-2.1145,0
9.9833,0.2733,0
7.4981,-6.481,0
8.5029,5.7494,0
-4.922,1.4772,0
1.9603,8.9205,0
3.3976,-2.2967,0
10.274,-3.9649,0
9.379,-2.3135,0
10.429,1.4772,0
-3.2298,-2.6813,0
2.7106,7.9361,0
1.7016,2.4919,0
-4.1762,5.2598,0
-4.7188,0.25159,0
1.1602,-3.8665,0
0.64741,-3.5997,0
-4.9811,5.8336,0
4.1873,-1.9166,0
3.0107,7.9602,0
-2.9789,7.6245,0
6.9726,6.5146,0
8.1068,5.4446,0
5.3289,8.5091,0
3.3365,2.1128,0
4.4837,0.14152,0
-6.0789,0.39932,0
0.54284,8.8297,0
5.8421,8.0826,0
-4.5274,4.5029,0
10.519,0.29358,0
8.7349,5.8378,0
7.8393,-6.2224,0
-0.17437,8.9543,0
-5.3155,0.33046,0
4.1567,-1.565,0
4.3505,7.8997,0
10.281,2.332,0
-4.3816,5.9524,0
3.9973,-1.9419,0
-3.6231,-1.9463,0
0.71356,-3.4183,0
-4.0437,-1.7075,0
-4.1346,5.8837,0
-1.0106,9.1111,0
-3.0147,6.5507,0
9.5825,-1.8856,0
-1.2883,7.7422,0
9.1675,-5.1991,0
4.7359,7.6533,0
8.3924,-4.9368,0
-3.2796,-3.5206,0
6.6017,6.6659,0
-5.014,-1.3861,0
6.7348,7.3902,0
6.9604,5.801,0
3.5533,0.68255,0
-4.3291,-3.2968,0
-2.6199,-3.6444,0
6.813,6.4881,0
9.8284,0.098506,0
-5.2468,1.8229,0
10.005,2.3796,0
7.197,7.2436,0
1.3639,2.4764,0
3.1104,9.0145,0
-5.5971,3.772,0
9.6132,-3.1109,0
0.047455,1.7374,0
-2.6948,6.6594,0
-4.0146,5.4043,0
-3.1661,6.455,0
9.1794,3.9299,0
-5.1932,0.33614,0
9.3825,2.2413,0
-2.9046,7.0532,0
2.9237,2.2953,0
0.26487,-4.191,0
9.08,4.8774,0
-2.3695,7.7552,0
2.181,-3.6238,0
-5.9969,1.1596,0
3.7178,8.0123,0
-1.3394,-4.4663,0
9.201,4.7118,0
-3.0732,-3.1747,0
10.089,-3.417,0
-3.5123,-2.7659,0
10.089,4.0189,0
-0.63342,-3.7872,0
-5.5518,-1.8663,0
3.9291,-0.73706,0
1.6924,8.207,0
6.6025,6.8862,0
0.38368,8.6544,0
-5.0467,4.973,0
5.7785,7.0456,0
5.9207,8.1217,0
6.9207,7.2587,0
4.7738,7.853,0
9.4702,-5.6692,0
-1.5095,-3.7443,0
8.6338,5.3419,0
-2.3422,-2.9304,0
2.8084,-2.6455,0
3.7404,8.0604,0
-3.8807,7.0691,0
-3.1508,7.1342,0
6.6095,7.9355,0
9.9062,2.6336,0
-6.1721,1.3474,0
6.6509,7.7088,0
-5.4143,5.3595,0
10.099,0.25528,0
10.56,0.28557,0
-3.3634,-2.7232,0
3.7693,8.5181,0
10.654,0.99244,0
10.002,-3.5145,0
2.7437,-2.2717,0
9.3221,-3.2665,0
5.1652,7.9086,0
3.5527,-2.2355,0
-4.446,-1.3714,0
1.2411,8.7979,0
9.1756,-6.1601,0
9.0589,-6.3898,0
1.8602,-3.1198,0
8.7718,-6.0518,0
7.9222,-6.2232,0
-2.9958,6.8876,0
9.3673,1.333,0
1.6542,-2.8984,0
-5.2683,5.2585,0
9.4693,-3.6106,0
9.6494,2.2491,0
8.6703,-6.2505,0
6.5406,8.1135,0
2.7919,1.6768,0
9.9806,-0.86052,0
9.7653,-4.3792,0
6.6055,6.834,0
8.7398,3.6479,0
8.9494,4.7134,0
-4.6865,4.608,0
5.7166,7.7043,0
0.75857,-4.3394,0
8.0315,5.5074,0
2.8017,2.0742,0
-4.539,-2.5006,0
4.2367,2.0137,0
3.1154,-1.446,0
9.8449,0.30198,0
7.3693,6.3761,0
-5.2656,-0.55638,0
9.4148,-4.6748,0
2.9793,1.9665,0
-4.1341,6.0835,0
-5.0171,3.5261,0
9.397,3.7677,0
10.467,1.922,0
-0.44963,-4.6942,0
-2.0615,7.6047,0
-3.8293,5.5966,0
5.0845,8.102,0
7.3286,5.1346,0
8.5659,4.6616,0
-3.889,-1.4665,0
6.4822,7.4964,0
6.4162,7.5533,0
1.2506,-4.3083,0
3.5986,-3.04,0
-1.0168,8.2635,0
8.0611,-4.8724,0
-5.7557,1.0959,0
3.3049,9.0013,0
-2.1263,-4.1771,0
9.7308,4.2755,0
-3.7597,-2.7646,0
-2.0538,8.383,0
7.7842,5.8407,0
9.5438,-3.1496,0
8.6548,-5.6675,0
1.0135,8.8043,0
2.3337,-3.9463,0
1.7711,-3.7467,0
-3.9265,-2.3438,0
9.8425,0.38986,0
-3.8075,-2.9777,0
9.3821,1.0479,0
-3.0922,-2.4772,0
10.013,-4.0108,0
-6.2174,1.4227,0
-1.6271,-3.6241,0
-2.9933,-3.1163,0
3.7128,7.9807,0
-3.497,6.4741,0
-5.1366,1.7091,0
9.667,0.29065,0
3.1537,8.3285,0
0.19439,8.2966,0
9.3362,-4.1547,0
-4.6178,-0.74185,0
9.3986,4.4096,0
9.4446,3.8682,0
-5.179,3.3394,0
1.6097,8.7642,0
3.4945,-0.37902,0
4.1799,0.64885,0
-0.52394,9.1728,0
9.9196,2.3963,0
9.7617,-3.9788,0
1.9559,-3.8089,0
2.4681,8.4146,0
-3.6215,7.4687,0
1.8692,2.7648,0
-5.0793,0.64521,0
0.28101,-3.2353,0
9.9835,2.2235,0
-4.6443,-0.55568,0
-0.51514,8.5277,0
1.2278,-3.3353,0
3.5632,9.0839,0
-3.5963,-2.3908,0
6.2787,7.4729,0
6.5681,6.2529,0
8.7368,3.598,0
-3.4061,6.8389,0
3.9619,-1.4,0
-1.884,-3.6845,0
9.9973,-3.7482,0
1.5801,-3.1648,0
9.8851,-0.087086,0
